x,y,z,plane,run,total_cost,subgradient_port1,subgradient_port2,subgradient_port3
1.5,0.0,0.0,xz,6,5944.0197361966175,38.0,1126.0,2901.0
1.5,0.0,0.0,xz,7,5969.309795878405,26.0,1155.0,2819.0
1.5,0.0,0.0,xz,8,5550.222193069094,36.0,1070.0,2913.0
1.5,0.0,0.0,xz,9,5728.775811153125,93.0,1186.0,2833.0
1.5,0.0,0.0,xz,10,6076.539413815544,33.0,1158.0,2737.0
1.5,0.0,0.0,xz,11,5815.412711014704,42.0,1164.0,2797.0
1.5,0.0,0.0,xz,12,6117.499737399857,90.0,1179.0,2723.0
1.5,0.0,0.0,xz,13,6049.288894840322,79.0,1154.0,2833.0
1.5,0.0,0.0,xz,14,6238.098048016741,87.0,1333.0,2596.0
1.5,0.0,0.0,xz,15,5986.6759585014925,56.0,1180.0,2904.0
1.5,0.0,0.0,xz,16,6060.160887061749,77.0,1138.0,2850.0
1.5,0.0,0.0,xz,17,5860.79829933197,66.0,1139.0,2829.0
1.5,0.0,0.0,xz,18,5829.538723259961,42.0,1091.0,2901.0
1.5,0.0,0.0,xz,19,5888.882432103262,82.0,1185.0,2787.0
1.5,0.0,0.0,xz,20,6091.221666339747,61.0,1235.0,2848.0
1.5,0.0,0.0,xz,21,6041.827917564613,65.0,1102.0,2889.0
1.5,0.0,0.0,xz,22,6166.5625003539835,40.0,1144.0,2887.0
1.5,0.0,0.0,xz,23,6078.501533930344,67.0,1130.0,2904.0
1.5,0.0,0.0,xz,24,6200.89379996989,113.0,1137.0,2823.0
1.5,0.0,0.0,xz,25,6232.142204172547,34.0,1166.0,2822.0
1.5,0.0,0.0,xz,26,5559.238844311494,87.0,1123.0,2783.0
1.5,0.0,0.0,xz,27,5717.52955307431,35.0,1097.0,2928.0
1.5,0.0,0.0,xz,28,6010.3988702276965,51.0,1116.0,2840.0
1.5,0.0,0.0,xz,29,6523.089304074889,134.0,1117.0,2885.0
1.5,0.0,0.0,xz,30,5696.945874473089,33.0,1099.0,2915.0
1.5,0.0,0.0,xz,31,5951.210436360682,61.0,1137.0,2936.0
1.5,0.0,0.0,xz,32,6326.440462855455,87.0,1165.0,2824.0
1.5,0.0,0.0,xz,33,5982.894555332248,89.0,1191.0,2780.0
1.5,0.0,0.0,xz,34,5999.251197922498,49.0,1134.0,2870.0
1.5,0.0,0.0,xz,35,5993.8860985490755,61.0,1134.0,2914.0
1.5,0.0,0.0,xz,36,5907.055707676292,35.0,1079.0,2847.0
1.5,0.0,0.0,xz,37,6103.131307709575,73.0,1122.0,2930.0
1.5,0.0,0.0,xz,38,5787.895812734399,65.0,1195.0,2827.0
1.5,0.0,0.0,xz,39,5854.434495325685,117.0,1152.0,2825.0
1.5,0.0,0.0,xz,40,6565.855238286218,80.0,881.0,3088.0
1.5,0.0,0.0,xz,41,5878.570592555443,53.0,1164.0,2852.0
1.5,0.0,0.0,xz,42,6094.340211454434,59.0,1122.0,2864.0
1.5,0.0,0.0,xz,43,5857.020723757238,92.0,1214.0,2719.0
1.5,0.0,0.0,xz,44,5997.825434454224,162.0,1123.0,2847.0
1.5,0.0,0.0,xz,45,6027.119990190014,37.0,1118.0,2953.0
1.5,0.0,0.0,xz,46,5779.983038349084,68.0,1108.0,2910.0
1.5,0.0,0.0,xz,47,6068.101042783883,63.0,1144.0,2754.0
1.5,0.0,0.0,xz,48,6214.520691506319,154.0,1194.0,2916.0
1.5,0.0,0.0,xz,49,5752.797676421894,24.0,1225.0,2907.0
1.5,0.0,0.0,xz,50,6159.773694097873,97.0,1199.0,2882.0
1.5,0.0,0.0,xz,51,5848.770404335978,40.0,1090.0,2837.0
1.5,0.0,0.0,xz,52,5887.727589316766,68.0,1147.0,2935.0
1.5,0.0,0.0,xz,53,6243.141140484425,42.0,1114.0,2893.0
1.5,0.0,0.0,xz,54,5894.190785130909,47.0,1211.0,2930.0
1.5,0.0,0.0,xz,55,5773.807529627589,119.0,1084.0,2781.0
1.5,0.0,0.0,xz,56,6485.6124416278335,188.0,1293.0,2745.0
1.5,0.0,0.0,xz,57,5936.273966955725,77.0,1085.0,2942.0
1.5,0.0,0.0,xz,58,6046.586545715489,84.0,1139.0,2905.0
1.5,0.0,0.0,xz,59,6338.441600481413,96.0,1123.0,2923.0
1.5,0.0,0.0,xz,60,6042.928264952078,35.0,1168.0,2951.0
1.5,0.0,0.0,xz,61,5445.038734201033,29.0,1132.0,2863.0
1.5,0.0,0.0,xz,62,5714.082129427255,86.0,1216.0,2781.0
1.5,0.0,0.0,xz,63,6269.292242764408,67.0,1124.0,2934.0
1.5,0.0,0.0,xz,64,5944.360859937979,39.0,1284.0,2617.0
1.5,0.0,0.0,xz,65,5877.607777925378,97.0,1161.0,2825.0
1.5,0.0,0.0,xz,66,5774.5432071575915,26.0,1085.0,2949.0
1.5,0.0,0.0,xz,67,5965.303074261129,40.0,1152.0,2903.0
1.5,0.0,0.0,xz,68,6161.915281025712,41.0,1125.0,2980.0
1.5,0.0,0.0,xz,69,5995.901183641512,161.0,1130.0,2920.0
1.5,0.0,0.0,xz,70,6130.1895336933685,71.0,1120.0,2918.0
1.5,0.0,0.0,xz,71,6195.02619809128,37.0,1032.0,2946.0
1.5,0.0,0.0,xz,72,5687.62845045236,49.0,1156.0,2879.0
1.5,0.0,0.0,xz,73,6182.773961606257,95.0,1144.0,2795.0
1.5,0.0,0.0,xz,74,5936.362739021241,45.0,1149.0,2888.0
1.5,0.0,0.0,xz,75,5829.582413132767,27.0,967.0,3020.0
1.5,0.0,0.0,xz,76,5666.461513876108,92.0,1142.0,2854.0
1.5,0.0,0.0,xz,77,6131.246652099524,205.0,1101.0,2769.0
1.5,0.0,0.0,xz,78,6082.500964354043,52.0,1136.0,2916.0
1.5,0.0,0.0,xz,79,5948.237654144558,47.0,1185.0,2984.0
1.5,0.0,0.0,xz,80,5828.59465643337,45.0,1051.0,2872.0
1.5,0.0,0.0,xz,81,6306.516702735074,95.0,1165.0,2825.0
1.5,0.0,0.0,xz,82,5637.194186664463,46.0,1079.0,2913.0
1.5,0.0,0.0,xz,83,5831.296074846822,48.0,1168.0,2897.0
1.5,0.0,0.0,xz,84,5803.83856626573,134.0,1161.0,2780.0
1.5,0.0,0.0,xz,85,6099.591212897209,104.0,1058.0,2918.0
1.5,0.0,0.0,xz,86,6099.636398640614,122.0,1130.0,2843.0
1.5,0.0,0.0,xz,87,5802.287606579946,71.0,1200.0,2890.0
1.5,0.0,0.0,xz,88,6081.570994144096,47.0,1115.0,2906.0
1.5,0.0,0.0,xz,89,5839.845903605837,71.0,1030.0,2986.0
1.5,0.0,0.0,xz,90,6217.237898464054,99.0,1251.0,2754.0
1.5,0.0,0.0,xz,91,5701.444770030425,77.0,1147.0,2928.0
1.5,0.0,0.0,xz,92,5558.615691620513,31.0,1133.0,2866.0
1.5,0.0,0.0,xz,93,5668.481687834225,108.0,1137.0,2903.0
1.5,0.0,0.0,xz,94,6003.980156793118,38.0,1110.0,2945.0
1.5,0.0,0.0,xz,95,5648.353715134006,63.0,1136.0,2797.0
1.5,0.0,0.0,xz,96,6024.895748819936,101.0,1209.0,2761.0
1.5,0.0,0.0,xz,97,5891.5719975408865,17.0,1100.0,2963.0
1.5,0.0,0.0,xz,98,6015.86123112421,92.0,1117.0,3016.0
1.5,0.0,0.0,xz,99,6221.143596491016,140.0,1185.0,2706.0
1.5,0.0,0.0,xz,100,5539.54134887447,48.0,1155.0,2738.0
1.5,0.0,0.0,xz,101,6021.122317285452,202.0,1110.0,2672.0
1.5,0.0,0.0,xz,102,5938.698477752749,73.0,1108.0,2893.0
1.5,0.0,0.0,xz,103,6008.8636708891045,110.0,1138.0,2860.0
1.5,0.0,0.0,xz,104,6050.297090295395,34.0,1220.0,2831.0
1.5,0.0,0.0,xz,105,5897.8821955100275,108.0,1194.0,2937.0
1.5,0.0,0.0,xz,106,6151.651514419569,83.0,1146.0,2881.0
1.5,0.0,0.0,xz,107,6020.86278772828,111.0,1170.0,2916.0
1.5,0.0,0.0,xz,108,6012.359788248144,94.0,1220.0,2686.0
1.5,0.0,0.0,xz,109,5911.4983111195515,37.0,1153.0,2807.0
1.5,0.0,0.0,xz,110,5790.639712509867,54.0,1059.0,2914.0
1.5,0.0,0.0,xz,111,6015.62008775099,41.0,1229.0,2768.0
1.5,0.0,0.0,xz,112,5571.1724364909005,91.0,1100.0,2862.0
1.5,0.0,0.0,xz,113,5779.954081156856,48.0,1125.0,2997.0
1.5,0.0,0.0,xz,114,6027.802024819283,87.0,1153.0,2853.0
1.5,0.0,0.0,xz,115,6133.30670753864,97.0,1179.0,2856.0
1.5,0.0,0.0,xz,116,5892.025867568088,52.0,1105.0,2860.0
1.5,0.0,0.0,xz,117,5848.205459956571,49.0,1148.0,2811.0
1.5,0.0,0.0,xz,118,6128.835333973415,41.0,1159.0,2939.0
1.5,0.0,0.0,xz,119,5918.839705590864,96.0,1169.0,2860.0
1.5,0.0,0.0,xz,120,5840.270663131513,120.0,1122.0,2925.0
1.5,0.0,0.0,xz,121,6223.908140646188,49.0,1051.0,3115.0
1.5,0.0,0.0,xz,122,6000.036497724615,30.0,1258.0,2742.0
1.5,0.0,0.0,xz,123,5808.834328204798,89.0,1210.0,2702.0
1.5,0.0,0.0,xz,124,5673.88451184756,70.0,1112.0,2873.0
1.5,0.0,0.0,xz,125,6154.397149864906,210.0,1123.0,2859.0
1.5,0.0,0.0,xz,126,6044.370087698932,144.0,1212.0,2786.0
1.5,0.0,0.0,xz,127,6096.245847604269,43.0,1129.0,2952.0
1.5,0.0,0.0,xz,128,5794.571274182854,37.0,1157.0,2897.0
1.5,0.0,0.0,xz,129,5830.047743098304,34.0,1144.0,2814.0
1.5,0.0,0.0,xz,130,5863.221090631116,37.0,1135.0,2913.0
1.5,0.0,0.0,xz,131,6015.342840929528,102.0,1130.0,2867.0
1.5,0.0,0.0,xz,132,6562.560566946851,69.0,1301.0,2713.0
1.5,0.0,0.0,xz,133,5540.110951479847,35.0,1170.0,2806.0
1.5,0.0,0.0,xz,134,5756.064719886011,119.0,1121.0,2830.0
1.5,0.0,0.0,xz,135,5629.779952578573,21.0,1127.0,2863.0
1.5,0.0,0.0,xz,136,5883.691350982954,186.0,1172.0,2680.0
1.5,0.0,0.0,xz,137,6061.649594628887,37.0,1141.0,2968.0
1.5,0.0,0.0,xz,138,5898.819627330866,82.0,1182.0,2837.0
1.5,0.0,0.0,xz,139,5746.617175931505,26.0,1182.0,2915.0
1.5,0.0,0.0,xz,140,5513.892491401407,31.0,1136.0,2842.0
1.5,0.0,0.0,xz,141,5970.3858232822695,74.0,1059.0,2839.0
1.5,0.0,0.0,xz,142,5915.427569927058,65.0,1216.0,2890.0
1.5,0.0,0.0,xz,143,5643.47552436321,40.0,1161.0,2938.0
1.5,0.0,0.0,xz,144,5726.136139817682,45.0,1099.0,2842.0
1.5,0.0,0.0,xz,145,5863.722734449477,70.0,1101.0,2846.0
1.5,0.0,0.0,xz,146,5852.814050679508,71.0,1211.0,2700.0
1.5,0.0,0.0,xz,147,5870.679587312515,127.0,1095.0,2774.0
1.5,0.0,0.0,xz,148,5909.415846035389,55.0,1145.0,2857.0
1.5,0.0,0.0,xz,149,5630.6657066291355,134.0,1090.0,2794.0
1.5,0.0,0.0,xz,150,5815.825115453234,71.0,1158.0,2817.0
1.5,0.0,0.0,xz,151,6022.202155593367,44.0,1098.0,2943.0
1.5,0.0,0.0,xz,152,6022.480543358801,126.0,1114.0,2890.0
1.5,0.0,0.0,xz,153,6317.074005075606,62.0,1136.0,2899.0
1.5,0.0,0.0,xz,154,6343.670011632519,70.0,1180.0,2877.0
1.5,0.0,0.0,xz,155,5863.789416511578,107.0,1186.0,2839.0
1.5,0.0,0.0,xz,156,5644.53942683232,69.0,1113.0,2865.0
1.5,0.0,0.0,xz,157,5910.488261611023,78.0,1159.0,2911.0
1.5,0.0,0.0,xz,158,6015.025969416633,60.0,1130.0,3002.0
1.5,0.0,0.0,xz,159,6191.8474715177545,114.0,1186.0,2769.0
1.5,0.0,0.0,xz,160,5633.057606116263,41.0,1118.0,2892.0
1.5,0.0,0.0,xz,161,6704.14812319917,95.0,1295.0,2696.0
1.5,0.0,0.0,xz,162,6156.59250098974,66.0,1131.0,2894.0
1.5,0.0,0.0,xz,163,6064.74932246374,95.0,1205.0,2819.0
1.5,0.0,0.0,xz,164,5521.088254587899,38.0,1122.0,2816.0
1.5,0.0,0.0,xz,165,5995.720133711078,66.0,1243.0,2818.0
1.5,0.0,0.0,xz,166,6058.410639494876,54.0,1152.0,2905.0
1.5,0.0,0.0,xz,167,6341.831452146314,108.0,1249.0,2898.0
1.5,0.0,0.0,xz,168,6670.921107499996,65.0,1088.0,2957.0
1.5,0.0,0.0,xz,169,6142.852532110629,137.0,1149.0,2821.0
1.5,0.0,0.0,xz,170,6126.20877209493,65.0,1150.0,2887.0
1.5,0.0,0.0,xz,171,5759.484207057275,31.0,1129.0,2923.0
1.5,0.0,0.0,xz,172,6054.616215531263,61.0,1037.0,2989.0
1.5,0.0,0.0,xz,173,5669.344892272916,43.0,1109.0,2778.0
1.5,0.0,0.0,xz,174,5807.487468076041,43.0,1146.0,2910.0
1.5,0.0,0.0,xz,175,5925.399789965159,48.0,1160.0,2797.0
1.5,0.0,0.0,xz,176,6268.540667847112,68.0,1159.0,2936.0
1.5,0.0,0.0,xz,177,6087.247664373874,95.0,1095.0,2891.0
1.5,0.0,0.0,xz,178,6279.156379521294,80.0,1165.0,2884.0
1.5,0.0,0.0,xz,179,5934.689431077697,135.0,1191.0,2883.0
1.5,0.0,0.0,xz,180,6004.538730372052,48.0,1148.0,2921.0
1.5,0.0,0.0,xz,181,5877.235757797213,42.0,1127.0,2872.0
1.5,0.0,0.0,xz,182,6102.799610712337,66.0,1114.0,2878.0
1.5,0.0,0.0,xz,183,5744.134894454695,63.0,1186.0,2698.0
1.5,0.0,0.0,xz,184,5712.988775168065,82.0,1164.0,2880.0
1.5,0.0,0.0,xz,185,6128.87109378395,35.0,1125.0,2974.0
1.5,0.0,0.0,xz,186,6141.253315802291,123.0,1222.0,2645.0
1.5,0.0,0.0,xz,187,5991.839033247212,76.0,1086.0,2915.0
1.5,0.0,0.0,xz,188,5755.160485461513,48.0,1081.0,3061.0
1.5,0.0,0.0,xz,189,6099.6824034698875,86.0,1250.0,2803.0
1.5,0.0,0.0,xz,190,6368.618986305483,46.0,1119.0,2936.0
1.5,0.0,0.0,xz,191,5645.35122501308,71.0,1133.0,2942.0
1.5,0.0,0.0,xz,192,5431.465507772109,33.0,1128.0,2971.0
1.5,0.0,0.0,xz,193,5856.816794016102,39.0,1160.0,2850.0
1.5,0.0,0.0,xz,194,6241.43076266209,113.0,1091.0,2907.0
1.5,0.0,0.0,xz,195,6090.679451933336,65.0,1135.0,2948.0
1.5,0.0,0.0,xz,196,6019.555935435503,45.0,1176.0,2895.0
1.5,0.0,0.0,xz,197,5273.609901746948,30.0,1090.0,2823.0
1.5,0.0,0.0,xz,198,6079.746746193519,61.0,1156.0,2970.0
1.5,0.0,0.0,xz,199,5818.72470098989,30.0,1092.0,2909.0
1.5,0.0,0.0,xz,200,5823.033246874255,101.0,1160.0,2749.0
1.5,0.0,0.0,xz,201,5646.100020052896,52.0,1084.0,2952.0
1.5,0.0,0.0,xz,202,5694.433260927975,76.0,1108.0,2956.0
1.5,0.0,0.0,xz,203,6081.454140239666,32.0,1089.0,2930.0
1.5,0.0,0.0,xz,204,6117.00957308508,240.0,1056.0,2755.0
1.5,0.0,0.0,xz,205,6016.201605731053,35.0,1162.0,2905.0
1.5,0.0,0.0,xz,206,6443.426154337994,86.0,1133.0,2952.0
1.5,0.0,0.0,xz,207,5883.219746102195,122.0,1128.0,2728.0
1.5,0.0,0.0,xz,208,5763.409285745238,27.0,1068.0,2872.0
1.5,0.0,0.0,xz,209,6081.747273811138,52.0,1092.0,2880.0
1.5,0.0,0.0,xz,210,6151.412846389781,141.0,1164.0,2843.0
1.5,0.0,0.0,xz,211,5881.016702089876,144.0,1162.0,2851.0
1.5,0.0,0.0,xz,212,6088.136916192521,106.0,1171.0,2819.0
1.5,0.0,0.0,xz,213,6008.699080217585,70.0,1164.0,2922.0
1.5,0.0,0.0,xz,214,5852.517492329016,52.0,1083.0,2933.0
1.5,0.0,0.0,xz,215,5668.530838287788,46.0,1163.0,2902.0
1.5,0.0,0.0,xz,216,5858.2051143265235,42.0,1142.0,3009.0
1.5,0.0,0.0,xz,217,6333.992964768208,86.0,1187.0,2971.0
1.5,0.0,0.0,xz,218,6128.90687996491,68.0,1184.0,2897.0
1.5,0.0,0.0,xz,219,6118.558457766291,66.0,1182.0,2748.0
1.5,0.0,0.0,xz,220,6109.471714548967,142.0,1202.0,2746.0
1.5,0.0,0.0,xz,221,5629.1751199048995,62.0,1086.0,2855.0
1.5,0.0,0.0,xz,222,5718.067825524566,39.0,1199.0,2896.0
1.5,0.0,0.0,xz,223,5633.468664458138,40.0,1089.0,2880.0
1.5,0.0,0.0,xz,224,5923.068408174169,54.0,1234.0,2854.0
1.5,0.0,0.0,xz,225,5991.531416678251,116.0,1114.0,2839.0
1.5,0.0,0.0,xz,226,5884.6217517854075,53.0,1121.0,2831.0
1.5,0.0,0.0,xz,227,6093.782901485034,115.0,1211.0,2825.0
1.5,0.0,0.0,xz,228,5658.162610535653,46.0,1078.0,2917.0
1.5,0.0,0.0,xz,229,6004.587228040492,204.0,1160.0,2669.0
1.5,0.0,0.0,xz,230,5739.614934012006,84.0,1158.0,2748.0
1.5,0.0,0.0,xz,231,5956.025645122322,58.0,1092.0,2886.0
1.5,0.0,0.0,xz,232,5782.080529795301,98.0,1079.0,2879.0
1.5,0.0,0.0,xz,233,5839.892367551314,92.0,1140.0,2914.0
1.5,0.0,0.0,xz,234,5846.859964875592,119.0,1154.0,2851.0
1.5,0.0,0.0,xz,235,5799.475648360609,21.0,1094.0,2938.0
1.5,0.0,0.0,xz,236,6157.89641407936,26.0,1153.0,2829.0
1.5,0.0,0.0,xz,237,5942.225818005988,91.0,1094.0,2899.0
1.5,0.0,0.0,xz,238,5776.5409108524955,71.0,1136.0,2844.0
1.5,0.0,0.0,xz,239,5665.257376603108,82.0,1154.0,2786.0
1.5,0.0,0.0,xz,240,5864.444898779571,99.0,1181.0,2834.0
1.5,0.0,0.0,xz,241,5501.302013416461,31.0,1049.0,2922.0
1.5,0.0,0.0,xz,242,5991.524918687789,68.0,1120.0,2950.0
1.5,0.0,0.0,xz,243,5560.531661997583,58.0,1089.0,2886.0
1.5,0.0,0.0,xz,244,6037.621627344871,218.0,1134.0,2690.0
1.5,0.0,0.0,xz,245,5717.780673331814,56.0,1143.0,2943.0
1.5,0.0,0.0,xz,246,5809.882202389486,49.0,1144.0,2867.0
1.5,0.0,0.0,xz,247,5479.890634941394,43.0,1143.0,2743.0
1.5,0.0,0.0,xz,248,5920.15856197892,44.0,1179.0,2905.0
1.5,0.0,0.0,xz,249,6026.583919837544,34.0,1170.0,2823.0
1.5,0.0,0.0,xz,250,6580.908685165896,129.0,1123.0,2873.0
1.5,0.0,0.0,xz,251,6531.304958921214,207.0,1135.0,2815.0
1.5,0.0,0.0,xz,252,6106.912373921659,90.0,1137.0,2880.0
1.5,0.0,0.0,xz,253,5918.526465395848,85.0,1140.0,2894.0
1.5,0.0,0.0,xz,254,5825.76842192902,33.0,1100.0,2945.0
1.5,0.0,0.0,xz,255,5714.598806828378,66.0,1083.0,2895.0
1.5,0.0,0.0,xz,256,5668.654078105011,42.0,1134.0,2844.0
1.5,0.0,0.0,xz,257,6120.228442582433,122.0,1126.0,2793.0
1.5,0.0,0.0,xz,258,5890.962713364326,117.0,1138.0,2740.0
1.5,0.0,0.0,xz,259,6024.424670547405,38.0,1146.0,2818.0
1.5,0.0,0.0,xz,260,5947.1200546555065,112.0,1137.0,2910.0
1.5,0.0,0.0,xz,261,5791.420545794337,60.0,1136.0,2882.0
1.5,0.0,0.0,xz,262,6296.449593788355,39.0,951.0,3097.0
1.5,0.0,0.0,xz,263,5903.516835462839,73.0,1084.0,2868.0
1.5,0.0,0.0,xz,264,6042.194198919277,74.0,1112.0,2824.0
1.5,0.0,0.0,xz,265,6150.282282924523,57.0,1146.0,2894.0
1.5,0.0,0.0,xz,266,5905.3521900690375,74.0,1116.0,2862.0
1.5,0.0,0.0,xz,267,6232.050580643859,76.0,1149.0,2954.0
1.5,0.0,0.0,xz,268,5981.493244142243,24.0,1177.0,2924.0
1.5,0.0,0.0,xz,269,5872.240195965973,114.0,1095.0,2846.0
1.5,0.0,0.0,xz,270,5911.4626911290325,61.0,1091.0,2841.0
1.5,0.0,0.0,xz,271,6149.102773952431,70.0,1189.0,2847.0
1.5,0.0,0.0,xz,272,6017.510358842462,31.0,1150.0,2842.0
1.5,0.0,0.0,xz,273,5917.591235019174,63.0,1169.0,2903.0
1.5,0.0,0.0,xz,274,6048.963237621392,24.0,1210.0,2872.0
1.5,0.0,0.0,xz,275,5954.142300027865,49.0,1172.0,2879.0
1.5,0.0,0.0,xz,276,5962.519303886281,39.0,1106.0,2873.0
1.5,0.0,0.0,xz,277,5627.522431757093,130.0,1138.0,2715.0
1.5,0.0,0.0,xz,278,5851.044165464848,53.0,1105.0,2837.0
1.5,0.0,0.0,xz,279,5922.909182963467,42.0,1190.0,2898.0
1.5,0.0,0.0,xz,280,6566.119835727744,41.0,1157.0,2949.0
1.5,0.0,0.0,xz,281,6013.204738813487,104.0,1084.0,2932.0
1.5,0.0,0.0,xz,282,5821.588191222286,52.0,1067.0,2932.0
1.5,0.0,0.0,xz,283,5782.995445917894,92.0,1204.0,2858.0
1.5,0.0,0.0,xz,284,6422.112838500787,141.0,1164.0,2796.0
1.5,0.0,0.0,xz,285,5929.491977611393,37.0,1091.0,2891.0
1.5,0.0,0.0,xz,286,6354.131261141745,136.0,1162.0,2842.0
1.5,0.0,0.0,xz,287,5744.342868296632,40.0,1079.0,2935.0
1.5,0.0,0.0,xz,288,5780.5802021650015,50.0,1161.0,2853.0
1.5,0.0,0.0,xz,289,6177.906531614002,140.0,1137.0,2871.0
1.5,0.0,0.0,xz,290,6179.17780299726,92.0,1182.0,2858.0
1.5,0.0,0.0,xz,291,5525.374889401848,64.0,1109.0,2821.0
1.5,0.0,0.0,xz,292,5894.874589036293,35.0,1034.0,3000.0
1.5,0.0,0.0,xz,293,5825.401179611686,41.0,1137.0,2885.0
1.5,0.0,0.0,xz,294,5664.7331903355025,72.0,1172.0,2869.0
1.5,0.0,0.0,xz,295,6036.244436949632,39.0,1304.0,2842.0
1.5,0.0,0.0,xz,296,5751.13169731561,26.0,1123.0,2995.0
1.5,0.0,0.0,xz,297,5686.656287257529,31.0,1208.0,2791.0
1.5,0.0,0.0,xz,298,5748.031951027292,107.0,1149.0,2809.0
1.5,0.0,0.0,xz,299,6082.20411653906,49.0,1134.0,2947.0
1.5,0.0,0.25,xz,0,6836.452361360475,191.0,1141.0,2777.0
1.5,0.0,0.25,xz,1,6608.602080432801,76.0,1120.0,2894.0
1.5,0.0,0.25,xz,2,6666.2319920590035,151.0,1199.0,2675.0
1.5,0.0,0.25,xz,3,6790.765474140582,103.0,1164.0,2857.0
1.5,0.0,0.25,xz,4,7028.89700948047,69.0,1201.0,2844.0
1.5,0.0,0.25,xz,5,6658.338992233292,195.0,1187.0,2619.0
1.5,0.0,0.25,xz,6,6661.059636800917,101.0,1141.0,2823.0
1.5,0.0,0.25,xz,7,6671.480433841407,53.0,1162.0,2785.0
1.5,0.0,0.25,xz,8,6275.215883847603,56.0,1084.0,2879.0
1.5,0.0,0.25,xz,9,6434.192005876948,109.0,1188.0,2815.0
1.5,0.0,0.25,xz,10,6757.145954540736,38.0,1173.0,2717.0
1.5,0.0,0.25,xz,11,6511.523128568404,64.0,1166.0,2773.0
1.5,0.0,0.25,xz,12,6795.011785427569,118.0,1184.0,2690.0
1.5,0.0,0.25,xz,13,6754.612785600724,104.0,1159.0,2803.0
1.5,0.0,0.25,xz,14,6885.21414173565,108.0,1334.0,2574.0
1.5,0.0,0.25,xz,15,6710.737860738509,62.0,1187.0,2891.0
1.5,0.0,0.25,xz,16,6771.386329438656,89.0,1142.0,2834.0
1.5,0.0,0.25,xz,17,6565.244686925873,90.0,1141.0,2803.0
1.5,0.0,0.25,xz,18,6553.2417338256955,52.0,1095.0,2887.0
1.5,0.0,0.25,xz,19,6584.685771640085,91.0,1187.0,2776.0
1.5,0.0,0.25,xz,20,6800.198605056667,79.0,1240.0,2825.0
1.5,0.0,0.25,xz,21,6760.636297836433,90.0,1117.0,2849.0
1.5,0.0,0.25,xz,22,6882.7252817691815,70.0,1159.0,2842.0
1.5,0.0,0.25,xz,23,6800.303706849664,95.0,1132.0,2874.0
1.5,0.0,0.25,xz,24,6901.9511514073165,148.0,1137.0,2788.0
1.5,0.0,0.25,xz,25,6926.509022097255,173.0,1182.0,2667.0
1.5,0.0,0.25,xz,26,6252.244261144346,108.0,1125.0,2760.0
1.5,0.0,0.25,xz,27,6436.437323341986,90.0,1149.0,2821.0
1.5,0.0,0.25,xz,28,6718.98003184241,56.0,1130.0,2821.0
1.5,0.0,0.25,xz,29,7243.256909870612,141.0,1122.0,2873.0
1.5,0.0,0.25,xz,30,6423.438609480696,50.0,1102.0,2895.0
1.5,0.0,0.25,xz,31,6682.414144039122,88.0,1140.0,2906.0
1.5,0.0,0.25,xz,32,7030.746242340022,97.0,1173.0,2806.0
1.5,0.0,0.25,xz,33,6676.90875115111,95.0,1192.0,2773.0
1.5,0.0,0.25,xz,34,6711.822880452737,77.0,1142.0,2834.0
1.5,0.0,0.25,xz,35,6717.237166415939,104.0,1139.0,2866.0
1.5,0.0,0.25,xz,36,6616.941307565914,45.0,1081.0,2835.0
1.5,0.0,0.25,xz,37,6825.964634359645,118.0,1130.0,2877.0
1.5,0.0,0.25,xz,38,6492.427608709109,75.0,1202.0,2810.0
1.5,0.0,0.25,xz,39,6556.125564403649,157.0,1155.0,2782.0
1.5,0.0,0.25,xz,40,7335.345262642011,92.0,890.0,3067.0
1.5,0.0,0.25,xz,41,6583.629207342976,91.0,1173.0,2805.0
1.5,0.0,0.25,xz,42,6807.254293004353,70.0,1134.0,2841.0
1.5,0.0,0.25,xz,43,6533.932447564184,97.0,1228.0,2700.0
1.5,0.0,0.25,xz,44,6706.653248210459,177.0,1127.0,2828.0
1.5,0.0,0.25,xz,45,6762.538237169583,89.0,1119.0,2900.0
1.5,0.0,0.25,xz,46,6503.765564424561,100.0,1110.0,2876.0
1.5,0.0,0.25,xz,47,6754.1830914385055,80.0,1148.0,2733.0
1.5,0.0,0.25,xz,48,6942.5335961507635,162.0,1200.0,2902.0
1.5,0.0,0.25,xz,49,6477.259480565983,39.0,1231.0,2886.0
1.5,0.0,0.25,xz,50,6870.358711534554,172.0,1237.0,2769.0
1.5,0.0,0.25,xz,51,6550.700517383092,95.0,1100.0,2772.0
1.5,0.0,0.25,xz,52,6609.387537510822,133.0,1161.0,2856.0
1.5,0.0,0.25,xz,53,6950.52058059287,175.0,1114.0,2760.0
1.5,0.0,0.25,xz,54,6621.7742649566835,87.0,1219.0,2882.0
1.5,0.0,0.25,xz,55,6453.3523360347435,134.0,1176.0,2674.0
1.5,0.0,0.25,xz,56,7167.855385517672,216.0,1296.0,2714.0
1.5,0.0,0.25,xz,57,6668.433044154457,111.0,1091.0,2902.0
1.5,0.0,0.25,xz,58,6770.237027569772,103.0,1142.0,2883.0
1.5,0.0,0.25,xz,59,7049.605893364354,128.0,1199.0,2815.0
1.5,0.0,0.25,xz,60,6779.128416307934,46.0,1174.0,2934.0
1.5,0.0,0.25,xz,61,6156.382459229118,62.0,1136.0,2826.0
1.5,0.0,0.25,xz,62,6407.980181759476,97.0,1219.0,2767.0
