,"Port1,Warehouse1","Port1,Warehouse2","Port1,Warehouse3","Port1,Warehouse4","Port1,Warehouse5","Port1,Warehouse6","Port1,Warehouse7","Port2,Warehouse1","Port2,Warehouse2","Port2,Warehouse3","Port2,Warehouse4","Port2,Warehouse5","Port2,Warehouse6","Port2,Warehouse7","Port3,Warehouse1","Port3,Warehouse2","Port3,Warehouse3","Port3,Warehouse4","Port3,Warehouse5","Port3,Warehouse6","Port3,Warehouse7"
Commodity_248,0.9792076389452685,0.7645219343853277,0.1703792808538278,0.8784583272896053,0.9135163005461656,0.262169765920796,0.5320753012496183,0.09838213303458587,0.3465177889389055,0.1294737622382619,0.5142856979246851,0.6951389831843029,0.3145759663005334,0.3600508520079495,0.35841984177372277,0.9196456752925087,0.028041004793929125,0.8005452478702164,0.529624488011786,0.6374812620685492,0.9340434968606661
Commodity_249,0.4861597568278001,0.3074047276399623,0.45298061212280216,0.19983915129368768,0.5263828753382696,0.74486977812086,0.9406003159128535,0.8748561992742827,0.07917882392759179,0.7648824275294991,0.7259609420121154,0.9910195324296465,0.35857117811101613,0.8915149416339021,0.7939103412176816,0.5906437154575785,0.4204534372516635,0.1727274060915115,0.19402157311221213,0.21565338183826266,0.9987948618581193
Commodity_250,0.5797843107611969,0.7426404105938003,0.6907485719933133,0.4882744312261522,0.45164036519245643,0.36419364007393795,0.5377103389251598,0.9468730696544929,0.8866784621329263,0.42512328631182483,0.5482664304420046,0.9001726973893723,0.26275937667156235,0.19907367800527875,0.9922849329838466,0.917314893811821,0.15608989347572721,0.3087569428427238,0.329187403521466,0.2163494185677286,0.11547178381362411
Commodity_251,0.5570047243899674,0.18051522404570375,0.6399833298805805,0.3300057024410159,0.9979084583111402,0.23521892841677328,0.2188786023775835,0.11931845789528517,0.24923566225418814,0.324818150616639,0.18770653172057705,0.487264692317806,0.25994435600816135,0.07902998767555014,0.6280767632378743,0.7018621405488684,0.1430026811948244,0.47325851188443824,0.34474825774300966,0.3958576175263525,0.1655728526579896
Commodity_252,0.31698845139169396,0.5523372361644526,0.5709945501890391,0.14811942322959248,0.7875722277151772,0.5560296442987727,0.2655550485190724,0.49550007609189894,0.8214802525583323,0.3924034577954647,0.21737503767647215,0.5289489505183133,0.7030180127471787,0.021288259006764787,0.7040294683819396,0.9513307767423511,0.8512331018952337,0.30226601359640126,0.40413960074063715,0.7664624280811909,0.22973211025629336
Commodity_253,0.020568465999646457,0.24718552052781717,0.04618896711306164,0.6053469720242524,0.9350260790233569,0.5931587100540858,0.9013947368368287,0.9621055655588929,0.6344419974417,0.6071268891008028,0.9075864371538376,0.16005168649782364,0.24753405114184457,0.31065703925162025,0.3376567061631075,0.3418485472411261,0.06225652929602021,0.7709965170725145,0.42288478831680787,0.31898400877203625,0.8409678239785553
Commodity_254,0.7320319883710721,0.7975858620458098,0.9395469064232721,0.7939496234160166,0.17962905789745387,0.11368522156060656,0.7543692494505662,0.1465109068525341,0.7594362613477901,0.12861754845245876,0.2788589099529827,0.11872635720862279,0.6064891781133908,0.2077131086893329,0.675215098814389,0.25980343173345133,0.9374238524655025,0.6987657526234291,0.5032774838748193,0.5542840971409894,0.8710807631540589
Commodity_255,0.5501178507837147,0.10093766726551812,0.9495268348070933,0.43339234510758906,0.8886669845264337,0.3358285930898107,0.1656670934453921,0.529224050217884,0.8790588591503963,0.5273113413124686,0.8467572967182823,0.47804277866822276,0.9436076654765363,0.2489362646076908,0.7232503914459255,0.5328197588277266,0.7583315951243228,0.10566554621496183,0.990016632409064,0.4870823188385873,0.5484920417326511
Commodity_256,0.6198747753870684,0.42568558843888327,0.9097565072095225,0.25327924290591397,0.9048580249953527,0.3859496856905731,0.4326431026063571,0.9706210517860362,0.4591741683669156,0.20354051340903878,0.1341970850835419,0.8292057242880779,0.10006688970170008,0.9597015950152389,0.011491475496565262,0.4316833289916555,0.3422808980340186,0.4483965982767949,0.5076652474031477,0.5379266941245943,0.24631153696410935
Commodity_257,0.3075413619181341,0.7281905400869563,0.9807723057777187,0.2950694454199776,0.30513439556096134,0.9113729001460692,0.12364041413976379,0.07932070329988183,0.8980577393877047,0.09046441390180371,0.37657416273474675,0.018185383404183297,0.38364829568297465,0.9472146417170557,0.5846285826356996,0.12624939282580894,0.3154871090461766,0.9179270895534988,0.8594246413792518,0.12373868088198792,0.593584266567442
Commodity_258,0.007210369435417308,0.5141483097502088,0.1856503418637495,0.3667827661575941,0.25402722000447,0.9839665795319634,0.11958256598054595,0.9802680068264729,0.9037082007245946,0.2599803680942011,0.5181205423708817,0.7401303997641782,0.059198410761043374,0.8522413536932077,0.5058519430548941,0.3954853952161784,0.42852390634734394,0.03998081462583791,0.20997629970131648,0.10902303609149033,0.35835892759235566
Commodity_259,0.3935785186502616,0.8502805570971548,0.8347971237584833,0.3411924246033695,0.1957411273067704,0.25366318047297487,0.5637457044656504,0.9209614588891228,0.4268838975248537,0.8742822997657032,0.1705585699000659,0.1435481010190086,0.459470271938779,0.9142163712070325,0.956898015057813,0.6409278670979724,0.7208256653086423,0.9886895391195153,0.42327657462601154,0.4788195872402784,0.5999766318598663
Commodity_260,0.9857377411310155,0.8321577258275586,0.6910431074604019,0.9506776842964998,0.1590911505982786,0.6093827608821928,0.3192842517373027,0.1264396304822082,0.608450828965633,0.7221455314860418,0.43549829452190225,0.36104942576446086,0.4962163434429824,0.36745474286726243,0.623526686507571,0.9159854298463156,0.7030186725172526,0.104121746475339,0.6021289759258148,0.6094173346544225,0.02335985096231319
Commodity_261,0.030938921297086752,0.3007292461888046,0.21732275665643774,0.6330982348483979,0.4532871560923788,0.09381224190589132,0.42541302271803383,0.1686811746303295,0.783438814572927,0.8380839171544058,0.949623785694808,0.6429300416965268,0.7773794857313013,0.586349618564419,0.9558190880900393,0.055033076122919966,0.1022701181449911,0.11083703834299308,0.42805646232921957,0.6886396045911991,0.5679923239253969
Commodity_262,0.49195808085473614,0.9640856752908343,0.5612743980953719,0.6904764303618883,0.26587123140623503,0.8422307999538755,0.8383107658127504,0.5315898275854396,0.8293394600418019,0.6831296385583208,0.9338739762555958,0.23796516865694373,0.393104128752629,0.05472703218675212,0.6933355287435562,0.47591375549247605,0.8771644465201801,0.10361452878751665,0.34466301592563076,0.14819099501089206,0.4523336078252458
Commodity_263,0.2181914548810432,0.5140564884385191,0.29611442130421217,0.4304319926223026,0.2822761155424166,0.22494226395216976,0.6736389378936243,0.03389444363843863,0.11683598311114318,0.2346761376155989,0.254165239880647,0.7128764132656112,0.6124023175866505,0.7973571284844769,0.9130396135645822,0.0021017641580531876,0.20883872585681673,0.7052481604916505,0.20991000263058313,0.11421072319967174,0.13813502834366642
Commodity_264,0.6470183352633074,0.38553082501888736,0.8185072161256787,0.8407508056004785,0.17447526792298473,0.9853747837376984,0.0012862355952435456,0.7408693770065129,0.8877024916160006,0.6794286368489523,0.20074152188695193,0.47880469952800075,0.07642170762181899,0.18228808781170114,0.46475083653476046,0.39629865717057255,0.7692545765220096,0.45869610683975937,0.934589448801131,0.193325432207044,0.009078322333163524
Commodity_265,0.8431458084297516,0.5410732480756553,0.7544408284663254,0.38104993743049076,0.05781577099146007,0.9368566914129809,0.831640649402958,0.20067615472410316,0.4829915558697524,0.7986637980889678,0.2441802250013635,0.7732510698878163,0.9658999249854712,0.8216775137314085,0.13357949627036647,0.6826971806620221,0.7393248648945233,0.4897474198356737,0.2404233413737228,0.5551847927842454,0.6775932335689441
Commodity_266,0.30726990928817144,0.31931843551838135,0.4005059741844563,0.8376065067599376,0.05978946123287998,0.13559823076828548,0.5183664102778087,0.76872637942269,0.3479046536389525,0.16610381054920642,0.24562793433289076,0.9199655041456701,0.055553497398117435,0.6218616349438414,0.04403366737777725,0.554736695239444,0.2962370231211158,0.8660618063349931,0.6221621968534923,0.17675645723450095,0.9407616394766869
Commodity_267,0.07601040205324094,0.8448844930273464,0.621830580409119,0.8386647829321329,0.41541213946786304,0.7494772217025514,0.9056187275338806,0.5917885126771202,0.8455474851077652,0.8638450016304492,0.26041318193160434,0.942254573204154,0.978358371688325,0.6376896977508716,0.33035954595496764,0.8088022719339147,0.9727907078905887,0.7353696748208929,0.11537260394265403,0.20449212753454282,0.9727344550493148
Commodity_268,0.2322217060106191,0.32765593146426786,0.5227100107134711,0.5250528702773798,0.6547752778849129,0.9186020548850525,0.10773330910245038,0.8210615035089622,0.9907119340502736,0.10443991356103555,0.06820154663562017,0.3082323746824447,0.751854492368358,0.6983446178486743,0.5105775840874606,0.4608575330989064,0.9159708396298919,0.12263108137829226,0.20246124809366262,0.7313476420439965,0.9293593195796571
Commodity_269,0.09517958645548008,0.6245830606235504,0.1306483220970478,0.16514154792336444,0.42820463143381127,0.33560214170575087,0.03093598972851075,0.9170949508295032,0.7112910749561825,0.8513829963390473,0.19488874888337882,0.9777354899583467,0.2912767010992977,0.18127172081504483,0.31219419396898174,0.06811812917103532,0.4649816336098803,0.05157969397226325,0.9255761745896365,0.7384790740479901,0.18432096060966952
Commodity_270,0.3932004453941844,0.8051253476318043,0.26728511650623554,0.06266152533418445,0.03016313390107339,0.8379085144037942,0.8359817228267272,0.21854796903512874,0.46574111511142935,0.26165800593694,0.3018771635060361,0.21045376084964607,0.6212808856826361,0.13463096013343623,0.8031877554546033,0.059335813751108746,0.43212375817316606,0.3062195095986492,0.6968554264392897,0.792143181625018,0.4461299270754501
Commodity_271,0.8624234435968375,0.7005155492226957,0.3961264820108583,0.784182533775442,0.9863239970255185,0.43637586625926783,0.17517706755090767,0.960048592645485,0.22771011607763214,0.7776060818248499,0.2429148275767733,0.41687831884216464,0.012912243792807088,0.12288041947709061,0.35004927549595555,0.012277385517061923,0.8158999043475584,0.4544486516484172,0.36202941172716707,0.15902893798647344,0.6938341243296992
Commodity_272,0.7386928224873462,0.5197464663235661,0.15337377896271098,0.741790907850449,0.754079339574128,0.20047414297045307,0.39811303108041274,0.9384720513230971,0.04420899851309279,0.4604894653251439,0.792273540027739,0.5829661608494225,0.9888831428134852,0.700250766729522,0.03595743456781875,0.3122060681259502,0.2401308217884317,0.573375858214035,0.36394390267681886,0.32421193876838583,0.026164788592240917
Commodity_273,0.6652371985457984,0.17349278261014367,0.982210967805312,0.4461666430942546,0.2642038522354422,0.321253332899465,0.15541818683254194,0.2849057527291087,0.04678181268630899,0.6433636316528237,0.22786103940838964,0.525000722108351,0.3732834027005071,0.20560966687872806,0.7199885365074434,0.06307513952540467,0.6321360863117158,0.2836632050685186,0.21496447209728176,0.6680892214367239,0.5712464322048533
Commodity_274,0.24302182812893425,0.8926695953545823,0.8895606416956074,0.08956714885350658,0.5174679433357331,0.00683635306112218,0.6675394531065352,0.8324110549229359,0.6062197079248456,0.35035756609418633,0.32338205451241775,0.4967171694151409,0.0754748955919996,0.6704870361982578,0.43676202359495386,0.04421814474222008,0.13773303634590628,0.40724838199347013,0.290203761892601,0.1097218553386794,0.7540703243225625
Commodity_275,0.5905253801104402,0.3470074931174282,0.9785083192319096,0.13479206893806095,0.863216031401273,0.42339533286059816,0.6317037220080768,0.040467573219082786,0.9392318576326082,0.47455450048284376,0.1669029026225668,0.8423599135307863,0.31722410656145317,0.10364795386039716,0.6582306137427354,0.9033622160132008,0.6644491980684399,0.2986772323530754,0.7812215028439646,0.8720137602423171,0.050639855476061646
Commodity_276,0.04035641713378302,0.7784806060467961,0.20713778485993406,0.6879699604237617,0.8297051283287677,0.5369936484003194,0.9993665345549607,0.6356378536629944,0.1821907174547529,0.12636866771070998,0.19636061882444966,0.5495719719803784,0.9876489951312969,0.27375402569644036,0.14830331672374386,0.7926347373901992,0.47396340228268885,0.756358057129318,0.16566526749723776,0.9009386053609592,0.4431567489344166
Commodity_277,0.8238658045066886,0.5304671572782123,0.3626946858519071,0.033377665270632684,0.0773935464466764,0.20050859502898766,0.8045405647137543,0.8099972153257247,0.18522880348606585,0.4504217145733408,0.6472524518932125,0.6216377096623118,0.9624177553475766,0.32226556828219355,0.7190641358881473,0.3321802223708604,0.5341474403460928,0.44990287147732755,0.02406274920474205,0.38974793236477423,0.9083168039226514
Commodity_278,0.8496051363599385,0.275972139693343,0.6199137501248843,0.682134668245715,0.660819773954334,0.08054765404961095,0.4610861055211323,0.2743599414763944,0.19324390574945338,0.6735116614431227,0.6948227215582794,0.23363201149657487,0.9702027455940304,0.7431626655744065,0.7789352614123378,0.5395946693374732,0.9941271833747487,0.7650823182795667,0.6379268220219201,0.9870677950172364,0.08436510968088418
Commodity_279,0.8010009746694554,0.32350842983489736,0.2779487763067635,0.20804686727314148,0.07127668455564995,0.9872662595963704,0.5914731449108315,0.6976637347271379,0.6878362620661825,0.2453104764005667,0.1083715221394882,0.5835948527420232,0.9638152435062097,0.1239898647266412,0.2989304385988931,0.5324359691277486,0.9080139689462614,0.8948695387733744,0.3146656772148333,0.12308912504587677,0.04299124952468114
Commodity_280,0.2082534561012217,0.006225891679073059,0.5489981069852751,0.5523289156749435,0.1819862206487336,0.10631657393795146,0.9312635735650838,0.7914549930949956,0.23636745886448762,0.8433777616470053,0.7814277294033501,0.4063393152051231,0.4254410039034011,0.6717431036979555,0.35137206334037885,0.9838546223191166,0.6796836107386836,0.36258865216118563,0.04551970082119816,0.3182044733588333,0.6371265733659023
Commodity_281,0.4825666475947139,0.022306448188639028,0.4304979900959359,0.02160467045398684,0.8509509734724788,0.34171164668400067,0.8181525199331281,0.6767622102792771,0.528024277107374,0.06793304199528227,0.7006478673054248,0.04717478844911527,0.05974198232770578,0.21600077515433114,0.49692501579235004,0.9181570509131325,0.38995981570743143,0.3705857516746195,0.9692912239429462,0.5555196040995161,0.4592977378592067
Commodity_282,0.763445027587729,0.8418593272591337,0.6129742378909278,0.47223274014359296,0.651761298847346,0.22509735637208805,0.0987192638367499,0.5566619567804756,0.39438180345999563,0.532167869050094,0.32578822504028315,0.2971060638474091,0.5068052540523197,0.306440190413495,0.7863149510134435,0.5416349019917964,0.6288948330099299,0.11950819342042807,0.6508407284685284,0.2416116734131143,0.8103130189643081
Commodity_283,0.8129448362743836,0.19009698545710751,0.9935933576636844,0.03400997637238501,0.763465771501251,0.5338725110882819,0.8176063022062556,0.038575879257050194,0.4628067950081042,0.8642490270506613,0.18491042202535934,0.4746055412368235,0.6845202779969817,0.6859881310702779,0.25707535738660026,0.267390943209847,0.8912215096644576,0.2606976688241842,0.30505008225782315,0.951178238848327,0.13843489662373476
Commodity_284,0.056644119256058056,0.515385179995571,0.09112872549378248,0.44823239887213184,0.43059719672584384,0.061541382972238656,0.6936573285924248,0.18462248688186045,0.9496598278772043,0.41281628663479986,0.46894471354807843,0.18441046214180112,0.8579804766217982,0.774136982454284,0.30703541474636675,0.8842762953826392,0.7120162529510689,0.8963582432708875,0.19854637767460592,0.48302060502152444,0.7936353162360442
Commodity_285,0.9288610432191267,0.7383484231168588,0.4018446000688861,0.22901612526317516,0.9646018194504966,0.5673705102353801,0.6130084906118886,0.25147827320884175,0.7834258037185192,0.3943538835872753,0.28868213325421455,0.9253686254773992,0.307670475441176,0.2121594465222736,0.19427244167819702,0.8008255481241003,0.4909367063894938,0.8553090199413784,0.2088856037607032,0.03518382396333064,0.9829284519197667
Commodity_286,0.5513057154564706,0.3075622578704933,0.6874923778094473,0.0003644266330377066,0.19417902240653673,0.7337225560416625,0.0034020964465577563,0.28642838225320344,0.17464302269091037,0.4858797077013861,0.8204249521012837,0.5070682714362661,0.44245312466063824,0.9017753381393662,0.9732092076292946,0.8871568859451204,0.5214760804893781,0.9130492719519056,0.5713173411911348,0.8275906784248652,0.30182313856439
Commodity_287,0.14817409768819068,0.5444514753254506,0.6501136861995084,0.5773417601649911,0.6322637757760328,0.5132593972293719,0.5601532705245874,0.7027151186511076,0.6246591731594504,0.9165326192431662,0.5146918177257206,0.8550503072615296,0.733227523837534,0.17459880202937894,0.7193917769433222,0.6634673574906029,0.12009485879344295,0.556890342118284,0.1255976001467558,0.9165632107071344,0.6542078482662889
Commodity_288,0.5550015678429927,0.48435358941478346,0.5530786076455596,0.12050998027394533,0.6392535221244541,0.3070891829832302,0.19027227433624128,0.44374738125091173,0.6936404727187564,0.7308948086707999,0.6013192397556456,0.21815965386548652,0.4793265610140648,0.8306377066121775,0.3778239881018498,0.7739610953848627,0.1391084439792286,0.9542943577835263,0.9331548383496558,0.08995094740433107,0.7512780559722706
Commodity_289,0.03496962277159066,0.09415859190842069,0.8784966113425067,0.898975111838001,0.7336912748477609,0.7568726391544474,0.9802854529020616,0.8775276070868848,0.7388770638768974,0.8501582165745634,0.6375337606476039,0.07619754014252111,0.837343704386658,0.8171641029232815,0.6631314803140248,0.10724699951854977,0.06893805736210157,0.45466180993550387,0.34413831552534657,0.11907697619017221,0.539924671080952
Commodity_290,0.9049920002834374,0.030873573157179313,0.5583138214616223,0.1397567647171709,0.1866420334085196,0.9429948896782072,0.145093520703107,9.637916543769887e-05,0.5051057906437791,0.5028439337580526,0.42832973263782237,0.12840326318298956,0.7966719933092477,0.305293757148962,0.42812149660491705,0.8101817877717636,0.7225155176053148,0.020660275412865303,0.9590919345667295,0.9157089137178857,0.2922580309044459
Commodity_291,0.20973328012796866,0.09458178132151784,0.04356131116338413,0.47582343625151247,0.8238279828811168,0.7809489029599874,0.4293447103701383,0.9455535238269346,0.09778015212251934,0.4744167409854009,0.2622967404802634,0.24670114619255723,0.6985368610667878,0.9015743460103539,0.22399268919898385,0.45915657521075914,0.8772283452630057,0.6863727093847101,0.34273874763217504,0.4553004482734141,0.22394644729033297
Commodity_292,0.7986748153720906,0.754843273566562,0.8414972199918561,0.8513921937703945,0.0839566240689239,0.5047407747178322,0.326930656608479,0.7857448140595015,0.08997002515008645,0.37263023201549694,0.04329995791677366,0.4511504298263057,0.2148449183755553,0.7553493251567568,0.27416316697238763,0.7381402110994364,0.6832985981566975,0.6078759637562303,0.9714858880579746,0.7799237983712826,0.23186634388974103
Commodity_293,0.959732540866953,0.06953590223913353,0.6948961221605509,0.6381813573896578,0.23520481781513358,0.47879077649522117,0.44387330929985136,0.5133048412057256,0.11545880712040613,0.13321389955262164,0.906562575992384,0.14714137701558405,0.2232377975721983,0.05622773693233696,0.6228044075374732,0.34582533172173247,0.10484899032016903,0.5967967292394121,0.3333915792572122,0.8167056370331466,0.9265597798260601
Commodity_294,0.9807865151629805,0.8124394936086761,0.9946427071090136,0.21494913271829896,0.7560706206182919,0.20179377685283684,0.005326977179158532,0.2228791750480399,0.2247956218200221,0.2755539012833329,0.6375025828567551,0.6406446871822638,0.8949768107800133,0.35957660396235946,0.6993849504381234,0.1643478804505426,0.3924126785804045,0.465976633957325,0.5300616040903967,0.434041042204635,0.0311061400664423
Commodity_295,0.6438535806777751,0.06198808162629599,0.03147425748912691,0.7244597568039582,0.36240609951269076,0.2808506262520317,0.7553355489501837,0.6617005793390561,0.6929225817033626,0.2629614222080011,0.5915716897119162,0.4125189163705216,0.837147720817081,0.8795449627324317,0.4388269450106521,0.5381347017114324,0.007399461866628321,0.6541180340694749,0.6145014587030363,0.9492686678291471,0.6523112318683664
Commodity_296,0.6128948005046347,0.6516265530839515,0.2381558559718251,0.2796362213831711,0.3886875184113767,0.22021520101972514,0.38551005957547124,0.10175674899295029,0.9830170091797623,0.8914335764252875,0.8493150408774416,0.028080449822914022,0.3679540059576397,0.09378092084421474,0.2340549881600833,0.6661324145171794,0.7704229774729411,0.2650998240559156,0.9875224779943944,0.11300069995900741,0.51954518992984
Commodity_297,0.7514044571642107,0.23233237373079896,0.04700143892892028,0.10734218557779507,0.5450232851040447,0.414042975605173,0.34539833803576836,0.9690581588355673,0.5571099598682464,0.18493646553885468,0.29734064259857607,0.7916671332946817,0.18441731484455648,0.6598968907913838,0.5352693755428356,0.660188964483681,0.29152310685758187,0.6824139120111968,0.04910761971000921,0.3052840280943194,0.7798140516029594
Commodity_298,0.12125724918059,0.371792302135454,0.33584083982734525,0.2184317593329509,0.3652350255220317,0.43213621890148557,0.05816370488691813,0.8565536599623127,0.3866439669302628,0.7232812583270749,0.7432019889262803,0.848267815663339,0.6042368847650977,0.1351958321657507,0.3883109682275935,0.1855620101772425,0.3074888225702702,0.4802066743222899,0.2916717457224536,0.9256107303575051,0.10051597633376363
Commodity_299,0.7398930624469007,0.7639706032053456,0.15356822209649312,0.3036946722524171,0.9024825146004615,0.7883438635044686,0.5180275040937502,0.2272601670118296,0.8621788921076533,0.9836306373250888,0.677447603438161,0.6972462860979785,0.6274763825459676,0.2727958224428193,0.0825521784571912,0.7835467648095065,0.344963594282637,0.3906933393187779,0.8208470112688188,0.9856016722379856,0.5279897983382235
Commodity_300,0.39207391516093093,0.029250692765026454,0.9325819286036185,0.629540651108984,0.1343069069125834,0.021301298070560803,0.3750812672973145,0.9294761455953405,0.9694484286755574,0.913487664117716,0.13313831849851643,0.4515893814104136,0.8361498501770375,0.9467728334584751,0.17423431220706542,0.8421992014742938,0.5297469947159721,0.8302439502369573,0.6449444212955462,0.35392545073779613,0.3716715725877944
Commodity_301,0.4885482428956768,0.9011777535752302,0.23285465828360286,0.3137890674318419,0.7813592793828489,0.5962974059196884,0.0769205895056545,0.20790861158398377,0.44793274966144403,0.8614182341779374,0.19232081309454063,0.8357572517459497,0.32308894340861993,0.7858628896274203,0.7161712013123817,0.29689163239033445,0.05327669123424006,0.44687361554862504,0.08350911238801495,0.5098526466807275,0.028487265381596627
Commodity_302,0.7766508747904138,0.8931852887608324,0.5985374771058776,0.8204429057478031,0.8817205343528342,0.4505296964185811,0.1321763026984959,0.9238517949866273,0.364952458351967,0.25515564557993575,0.20915931087256856,0.613729656600431,0.4303291206609602,0.3055665739664546,0.9133830649065781,0.8731036590225182,0.6507283130726649,0.9204116049329211,0.3275253128251856,0.4439775832756674,0.060256117523999286
Commodity_303,0.13159264328349995,0.2165746982520621,0.9374627163841021,0.4049287097185835,0.7092278773535962,0.0401737792353406,0.6932522249026298,0.778513761856781,0.9275363601237265,0.37748795866480245,0.6718045524496802,0.07549711661094527,0.5753571529948408,0.4895042277948448,0.6050631892919723,0.8846391692975425,0.21471944605459137,0.9308389324234135,0.9409765393999753,0.3529945802981571,0.6835853247757632
Commodity_304,0.8170795807377015,0.5031432096199188,0.38889889495717156,0.05758838923266951,0.7546232340527874,0.342137383233562,0.36036428067633264,0.8649531199268524,0.973805224273051,0.307081532128735,0.9520429689165911,0.19123049410839865,0.06409461672218908,0.935249618233497,0.9826617749984266,0.7442369928135273,0.9176862770559283,0.9741503134968469,0.7479622661077233,0.3749383564776966,0.9141626140549921
Commodity_305,0.19057056220650126,0.23495208384510458,0.8799689024596006,0.5370212892882739,0.8048311347051615,0.16893803206466607,0.8387245448210997,0.9967560390023998,0.5325322583433535,0.24700924337832952,0.12521832441456882,0.8519061392159795,0.3841929721905073,0.658587203544476,0.3251700824819894,0.6664703510489204,0.49396422692352226,0.6999121703904121,0.9469524644169859,0.5185258123160098,0.5178751712631743
Commodity_306,0.5389866341433137,0.7936248001000306,0.07178806865581266,0.15283467602888934,0.7579107564289322,0.3071075164545627,0.30391510478106487,0.1512152246267925,0.9385535081453625,0.3678716798298709,0.6414435380134859,0.3748531077878591,0.3458455100998724,0.768763340227234,0.7496996984104112,0.15598007547397208,0.7733223999990362,0.1947682023594387,0.55819541693298,0.38658521253361144,0.9278618594988233
Commodity_307,0.8365555162110992,0.7691267944435383,0.9309769847758154,0.30510940117733576,0.8100888484692599,0.394753151432762,0.7102714495823272,0.02021391174348608,0.39650093891434424,0.19236990032724077,0.7580114072144909,0.8554766912900379,0.7168926508915409,0.22302252207180373,0.363018893242379,0.14583646898241498,0.7080424819906622,0.8325511079536659,0.6832139545672178,0.45942185761848464,0.24278631881397694
Commodity_308,0.8481704300623021,0.22627070581646902,0.3646478702566437,0.5474863087548281,0.15516226495701213,0.30977855847374147,0.8745668245671016,0.022377728479444303,0.1910255148625034,0.9774481175162874,0.6283246297294941,0.6428182925201026,0.7903585778564536,0.8806092228816567,0.5793254861545089,0.8823195420515627,0.4095334004992667,0.2939163074458899,0.4303784441801948,0.35093138173143146,0.9940025912393965
Commodity_309,0.7573613844571,0.2593758326356097,0.48910740752734594,0.8482171677778167,0.6601663612946788,0.09104049032368788,0.6877710659564777,0.4258365106990646,0.9155947573671321,0.4033442826272333,0.7072936427805936,0.12821715152710977,0.24019970005714775,0.7286444576427649,0.5739456763603291,0.06839577455042911,0.47440179144592476,0.6454045563654529,0.29974889510618963,0.5194914362747148,0.6365057055805775
Commodity_310,0.17993301967360664,0.20744239405262477,0.6603018124493598,0.882784412533441,0.9092813030430494,0.7278685875593128,0.7677641364183286,0.10903071163217026,0.24916914396498457,0.8883348677168514,0.22104375175308988,0.5787170981643206,0.6556095500278835,0.05149905770991492,0.15609670452445934,0.1654311505932936,0.7690021868003521,0.8357907232835002,0.14449406177063806,0.4231956668310264,0.400915690680716
Commodity_311,0.9623688325118935,0.8598800310841039,0.3666727586676275,0.8727084551213669,0.7724148951066233,0.47702263672318146,0.9080166820819028,0.08713182759876703,0.2925874432609412,0.5288640494192284,0.6490060621787972,0.40848495961045406,0.6699832011489942,0.5621327031297834,0.3367448289530558,0.12702579233686861,0.5464867126001203,0.15841559715580222,0.7200049865398979,0.8541833440098696,0.16901522198152785
Commodity_312,0.10500475793383068,0.8887785779127048,0.38618173422351376,0.27287771001084915,0.47241527846239184,0.8332536421746473,0.20500350112890564,0.35950781712231994,0.8736026975421588,0.7663040391704322,0.07156103696527805,0.49884556194994856,0.6098211358411737,0.707196024849504,0.3266609972647976,0.7490563864268192,0.0591921410564884,0.7940782488797681,0.32480185665006667,0.5015401619487119,0.38331626295888255
Commodity_313,0.13309882107222715,0.6863549785528692,0.9661747463522529,0.4330665722418,0.6295862947193714,0.9664573320542507,0.9316594997969762,0.32086512179295923,0.28763146469747514,0.7523824684531855,0.7143734351535134,0.9632243029290788,0.20952269057832096,0.9769334530987485,0.6888048944414772,0.515334937510362,0.6366860842019467,0.23371269677692164,0.7760265669485842,0.8833057187257061,0.01656872951941102
Commodity_314,0.7729263258299304,0.7168135666741616,0.9798464831555959,0.49625592821189424,0.45308442478506517,0.5999197164717777,0.9048434686997856,0.44422742102268586,0.9912975387639561,0.3348814121533116,0.3056288257504193,0.6132741505219836,0.8814695645965384,0.08186279751586945,0.3276103283728907,0.16220927579683697,0.7822287635330876,0.2795741696162869,0.039218974414363394,0.027479765379922805,0.095208432629321
Commodity_315,0.526516331108502,0.47081281880748127,0.31747604800461315,0.5174952443135316,0.6939732120353331,0.9711385517773522,0.9969270460001092,0.8415369465407523,0.05462491652549206,0.8790094538114882,0.3078380231019846,0.6930261397055565,0.9165421892405398,0.40810549380542294,0.7190162747559226,0.6516045387698686,0.2981454378990399,0.40306979782309493,0.9870683864208223,0.3697562824302417,0.2479769504363728
Commodity_316,0.7713116614243959,0.5223714147103468,0.3390302906811298,0.4388433386118258,0.08695059836922381,0.7369680926753323,0.17886553416872364,0.6816494599692432,0.95121633853593,0.39604957969871535,0.26432353923433194,0.8912690526030369,0.44200155154129905,0.6300999972813268,0.19169105587140034,0.27574023975214024,0.6939854612648523,0.6524640813096557,0.2519883459436013,0.006398047526954498,0.1894824721078091
Commodity_317,0.6670561015941133,0.26770753786944457,0.28081251095542903,0.27085310073172697,0.1247904097410486,0.8243454921272885,0.1199821389239839,0.9932237209458383,0.34248626208796795,0.17766889174530132,0.4550734217077148,0.7910460645399372,0.9954237251521185,0.4410906919847425,0.3437156583573525,0.6958992362562435,0.6960632379480239,0.6460976366353827,0.08091921214837605,0.1869456779130585,0.16797019894045628
