,Warehouse1,Warehouse2,Warehouse3,Warehouse4,Warehouse5,Warehouse6,Warehouse7
Commodity_398,0.11456544344480712,0.08394677466615807,0.15192227690972235,0.07110255423250353,0.22820747420334053,0.10763214435941272,0.24262333218405563
Commodity_399,0.09314049773806785,0.13508841807713978,0.14962124351902095,0.0975244565499849,0.22439662801991284,0.18425258696914104,0.11597616912673264
Commodity_400,0.06578033484648863,0.11653167549128636,0.10178008722538977,0.16356747379699899,0.12447078805120478,0.3162017318446355,0.11166790874399612
Commodity_401,0.11723936895962034,0.16233117712129758,0.17406955895039064,0.18433941248772268,0.06604497376423518,0.11702360906000948,0.1789518996567241
Commodity_402,0.09144727842553514,0.16838902157359853,0.05130323530569588,0.27089359025922255,0.048857871220078765,0.1687546283468736,0.20035437486899554
Commodity_403,0.0365548872367823,0.09928374105847787,0.16259926011256912,0.30162308556219086,0.06019222221552453,0.14768739925502827,0.1920594045594271
Commodity_404,0.13571443508647912,0.2740282940961364,0.035248188632212456,0.06338821041283134,0.20820166512616536,0.17679877548586306,0.10662043116031228
Commodity_405,0.18182959563187426,0.16395806354098194,0.06407604514111423,0.09088761184815759,0.23181329901010342,0.165500457671257,0.10193492715651163
Commodity_406,0.20019364239727117,0.09884445737208622,0.10160649813987196,0.2110927980267752,0.0958782665542675,0.17296872166399102,0.11941561584573686
Commodity_407,0.1535460316279339,0.11243904134691902,0.08691421800169824,0.18331097642939864,0.164599405966937,0.1508255698174547,0.1483647568096585
Commodity_408,0.12318349634382965,0.17073500244391723,0.17156205275902348,0.09822464434114156,0.17602750404127976,0.0644306227033785,0.19583667736742974
Commodity_409,0.17934490153894328,0.11068902531765812,0.16895927840428265,0.15945493358211704,0.14992675241573958,0.20994646215850135,0.021678646582757956
Commodity_410,0.09953652391356999,0.24080145762340335,0.21893002251798419,0.18020075462067092,0.03011513535974723,0.05024933005302496,0.1801667759115993
Commodity_411,0.19312109326946428,0.18873826063064544,0.07709441925006594,0.07199939181078821,0.18875836199220247,0.07200825267370123,0.2082802203731326
Commodity_412,0.03882327967963744,0.22978114194371357,0.15100912998386654,0.19395012451412402,0.08532010842448116,0.09962720166039597,0.20148901379378126
Commodity_413,0.13940609973211718,0.24608312778603753,0.22482186867728712,0.08960946964225748,0.06528836180767053,0.1397647929391245,0.09502627941550566
Commodity_414,0.17666271598031613,0.16227185255318594,0.2022121820835031,0.14078574501163188,0.16010779601484387,0.05549277597990002,0.102466932376619
Commodity_415,0.23300863828339263,0.10386655782221295,0.16689566083652085,0.06738919980477516,0.20332461188821724,0.16377618459741514,0.06173914676746616
Commodity_416,0.10638837719164163,0.18716549951359787,0.07969120296322858,0.14823387922155185,0.12043304878897614,0.1648486084922818,0.1932393838287222
Commodity_417,0.024799071603383807,0.27911311219548945,0.21273803558916018,0.18922655244292463,0.08912170024922099,0.09569378846161934,0.10930773945820148
Commodity_418,0.17094610445043543,0.17109361143870355,0.23682617546354856,0.1487765924476107,0.038115471966653915,0.11846673235403554,0.11577531187901227
Commodity_419,0.06951626810917919,0.23156431883474465,0.11523164934073113,0.11981923212342059,0.10661212412506547,0.2647817171343835,0.09247469033247545
Commodity_420,0.03369177911566411,0.22541251887299726,0.1195778106073496,0.17865959329259168,0.20534521288880733,0.09380781208301692,0.14350527313957306
Commodity_421,0.060430312511445976,0.08397010432261515,0.07315567122010946,0.224964643939546,0.17788473802431404,0.3086201119034669,0.07097441807850241
Commodity_422,0.22910002968783055,0.1809770328483264,0.07234632824557238,0.14992591885813916,0.15731933923722405,0.07839932858704507,0.1319320225358624
Commodity_423,0.16407593919164654,0.08588292673145284,0.17153014012345255,0.07228109031038629,0.11139998682901284,0.18021776645888654,0.2146121503551626
Commodity_424,0.15376543857008607,0.10552665862047421,0.04476705769146995,0.20535838333289946,0.14124151604092897,0.18436855852449735,0.1649723872196439
Commodity_425,0.1509705456141523,0.1943728523793813,0.044948613304742646,0.13912835118949246,0.2495632960293171,0.11909781681699927,0.10191852466591489
Commodity_426,0.22629875600664878,0.18226067597083379,0.10909462299551441,0.10339067943226082,0.2149825787332781,0.13075285382155954,0.03321983303990442
Commodity_427,0.20529833246217724,0.19053738036526052,0.22559488769285782,0.06610164119580277,0.1524834266361561,0.04573180540251008,0.11425252624523544
Commodity_428,0.14022512895653141,0.1729739873343885,0.1989529025954046,0.04473139262624555,0.17898182150798275,0.15688671582076205,0.10724805115868508
Commodity_429,0.16107425407844278,0.1573470711727867,0.14686116401203295,0.23175294064913715,0.22927868515997737,0.038172754132360834,0.03551313079526229
Commodity_430,0.11271381758638761,0.1175300426991932,0.12467216656603972,0.2207267619569869,0.23906597001514207,0.14699168045605474,0.03829956072019572
Commodity_431,0.14884167954854136,0.1971791289909386,0.16995591726288528,0.10166092214260636,0.1488645492239304,0.09810900160025972,0.1353888012308385
Commodity_432,0.10403680319574357,0.19828731230827254,0.08408903692141793,0.18695633653544982,0.11200471127383438,0.1627577253187638,0.15186807444651804
Commodity_433,0.12741793309606772,0.32412196185414716,0.20650064769653917,0.1902035349861499,0.05786569623612913,0.058806852510629566,0.03508337362033733
Commodity_434,0.23344721289873108,0.20640384737338172,0.14721734504102602,0.06378048765494822,0.08892540014678192,0.20727566426263117,0.05295004262249988
Commodity_435,0.09179104633078439,0.22416801984037232,0.0950282758304292,0.11726788470931047,0.0710997358221882,0.14308115629094983,0.2575638811759655
Commodity_436,0.10487040244629085,0.12613249008267144,0.16665859618211537,0.19845644312464691,0.17256512920162828,0.17059663722868093,0.06072030173396622
Commodity_437,0.18173187586377412,0.09875132389855291,0.08799186819305191,0.3149885905202208,0.11359110221486332,0.13201660817976982,0.07092863112976716
Commodity_438,0.23365057893997626,0.24859093044007896,0.16218121016156398,0.10982077567057842,0.11324478964772886,0.05248033746474364,0.08003137767532985
Commodity_439,0.23831239696742423,0.23270950967484816,0.057608538085213316,0.09684927885191949,0.06397074193719489,0.1136659998140486,0.1968835346693514
Commodity_440,0.10739183043502253,0.29645913004259034,0.10265612469258042,0.22129111572331697,0.07666404804203097,0.15302820703181713,0.042509544032641726
Commodity_441,0.043005165301131826,0.17343231929904748,0.1244809478841823,0.27800321995562605,0.1651884077554464,0.06874096736001219,0.14714897244455358
Commodity_442,0.21378420966174463,0.1456348042366533,0.033038493719726586,0.12418003073700681,0.14242674581854733,0.23129880259742538,0.10963691322889607
Commodity_443,0.1354066869754654,0.18970314252998105,0.06332678616472406,0.11390632246569435,0.06003896893428521,0.2280166058110995,0.2096014871187504
Commodity_444,0.15877719128540727,0.16968866677938116,0.2020795053879779,0.08972889525018007,0.15764887862284804,0.0736309461740602,0.1484459165001455
Commodity_445,0.18273102302832078,0.0906474380356764,0.04436994611107387,0.23414687035493964,0.22621553793245106,0.06433034889386438,0.15755883564367368
Commodity_446,0.11329839919107075,0.20096033389902468,0.05176391161255808,0.1525449572568833,0.15199489035741853,0.288257587338995,0.04117992034404955
Commodity_447,0.19094423774113975,0.15442260383589942,0.09783961593446033,0.18223087122568069,0.2072997871549033,0.14039187391084135,0.026871010197075194
Commodity_448,0.20611376750426907,0.216283504565673,0.0634143041058319,0.18503225479114863,0.17720520971321363,0.04031473203278274,0.11163622728708109
Commodity_449,0.13683146756009115,0.11202728082917493,0.09317415517668691,0.19656303091466842,0.23378673715570708,0.19576084010091585,0.031856488262755514
Commodity_450,0.032424331361506326,0.12319382128844321,0.1599375386644988,0.20741515577704545,0.08790906529757261,0.26587886300061886,0.12324122461031457
Commodity_451,0.1304307127805187,0.20929196942779024,0.1251027759148162,0.19316520698403433,0.07694914026438487,0.08904382795004477,0.17601636667841083
Commodity_452,0.1417169068856551,0.12817209046963599,0.12648369904942702,0.17388008067086277,0.13641600075202956,0.1283077117872926,0.16502351038509688
Commodity_453,0.18794082140559273,0.09039921137486674,0.15157374473409888,0.12150983665132668,0.17802477716374837,0.12542063300838607,0.14513097566198058
Commodity_454,0.16713931145936964,0.20206832802190072,0.14077341563780277,0.036772520089261754,0.1546973819143387,0.21835058235856503,0.08019846051876141
Commodity_455,0.19788685489645733,0.0914805381685307,0.09074306539712468,0.3111057550945458,0.0710154457080164,0.04875438365946959,0.18901395707585536
Commodity_456,0.07500496487897651,0.2012977441300951,0.07348475931832475,0.16410442953587906,0.16123326570586416,0.1059265788940813,0.21894825753677905
Commodity_457,0.034347912903343235,0.13980473201862154,0.16995643166523053,0.04768780365595093,0.21775709008837554,0.23869830752717425,0.15174772214130405
Commodity_458,0.08147376425282922,0.13161180070953246,0.13551353303970742,0.23782891369923695,0.040652310275645094,0.1621792080964736,0.21074046992657533
Commodity_459,0.1631229595635993,0.19322550411495643,0.15563877023177375,0.1774729958360469,0.09176222248270578,0.1077156798867274,0.11106186788419044
Commodity_460,0.18616450593002426,0.19808779288949308,0.1737960581407025,0.12315266054083543,0.07235028015508288,0.08495530350282798,0.16149339884103386
Commodity_461,0.08075416341391065,0.11122464866369253,0.18588546913205495,0.19101620083404894,0.12585175242946042,0.12464356145273998,0.18062420407409255
Commodity_462,0.08347873661244982,0.06326577697258648,0.15713801705999694,0.19562690768360622,0.17466016848307828,0.14739248633027016,0.1784379068580121
Commodity_463,0.075591184320537,0.1541902386951472,0.16649118872260174,0.2009404674481347,0.1093365288522155,0.17277381000980607,0.12067658195155784
Commodity_464,0.1994487528985217,0.1382343585154914,0.19672108403404615,0.2361719563428042,0.10079865769218725,0.09973904802322812,0.02888614249372116
Commodity_465,0.14600515965333052,0.13200064673366926,0.26469488386421525,0.12496625421629638,0.1970387728035549,0.07188887878027982,0.06340540394865406
Commodity_466,0.041933092069681537,0.3050960259770471,0.06067401757261622,0.05965003936937222,0.2423969932699571,0.18986241918154884,0.10038741255977686
Commodity_467,0.11861348585975884,0.11330967188087196,0.20173275496889084,0.2464231475646359,0.06228306168801519,0.03955974405452015,0.21807813398330714
Commodity_468,0.14344760153017425,0.16054217862949352,0.23195443045005198,0.09457220568291687,0.16224845961726933,0.06695355268828196,0.14028157140181213
Commodity_469,0.21572264941063074,0.25922299047956765,0.047173166957756,0.16736305669485382,0.03673338474216863,0.08353721435881975,0.19024753735620334
Commodity_470,0.16149851254732528,0.2297105244917859,0.04665442951763123,0.1709025769545098,0.07298853124458149,0.18372350827576434,0.1345219169684019
Commodity_471,0.16233059070278333,0.1132578885936606,0.16969502421172833,0.24075904897819353,0.07729447626015207,0.1426280516965457,0.09403491955693657
Commodity_472,0.03614270620248268,0.215509620120858,0.17656648481588375,0.18065987925239022,0.18532456602535638,0.04088800107710621,0.16490874250592263
Commodity_473,0.04974228323917209,0.22746658577806494,0.07504805881530113,0.10601973493607596,0.14933979011214238,0.19293819101105428,0.19944535610818914
Commodity_474,0.0792063765647157,0.1765261546086773,0.19556364369312562,0.07284242263224827,0.1590759891427586,0.14400385468583762,0.17278155867263695
Commodity_475,0.1154958438603966,0.19692900550246956,0.14337415324294261,0.11594304819083529,0.1702562103053165,0.19644434972090494,0.061557389177134464
Commodity_476,0.11902345069021557,0.1424306053846957,0.29535668994698866,0.06218312751170686,0.18509367811283597,0.0989846569579954,0.09692779139556197
Commodity_477,0.16406810637499492,0.1825997529494495,0.027087643710905638,0.2188021140684537,0.2001732707467461,0.13312602801565945,0.07414308413379078
Commodity_478,0.027326567147613487,0.25934894808687964,0.09087104930621667,0.17714271410813207,0.09650233090004594,0.20430039238693745,0.14450799806417475
Commodity_479,0.025987145887100764,0.16101019735956767,0.11621623666651355,0.28930502389256957,0.14976929290141763,0.06999134774498386,0.18772075554784692
Commodity_480,0.21730339867195744,0.10276453700819894,0.22336653314910107,0.1670205816345002,0.07337560822191287,0.10035821088335198,0.11581113043097757
Commodity_481,0.18316398176442952,0.21245602701605912,0.1890524985560541,0.1720547014945865,0.11594655343091213,0.04171051581895957,0.08561572191899906
Commodity_482,0.17965807463631575,0.10351132064753606,0.1741745353460796,0.1406739577141768,0.08767797283063382,0.22499184278832182,0.08931229603693622
Commodity_483,0.15340959643005753,0.17563328430888736,0.04178324866798611,0.24313741082047272,0.24241869304815636,0.07576302059267133,0.06785474613176877
Commodity_484,0.21623448379698437,0.09394838311402946,0.2010027805120774,0.12836955854857499,0.18467290241432796,0.04570209097843209,0.13006980063557375
Commodity_485,0.10375759917389418,0.32364489937109503,0.109144621029691,0.1628038822669227,0.09891622791201063,0.08568996612366174,0.1160428041227248
Commodity_486,0.16865214835890108,0.11363638410739219,0.26637054030216417,0.05572500726907019,0.0803675217922489,0.25711681630802513,0.05813158186219828
Commodity_487,0.13659525698764965,0.1511432891459365,0.25831704978659886,0.1708397794379078,0.03915460853034542,0.13483673405740512,0.10911328205415656
Commodity_488,0.18293701783979155,0.11588029806183864,0.11465632905953602,0.14526691977899972,0.09642032384814565,0.21968675442492613,0.12515235698676241
Commodity_489,0.19785834977152672,0.0833426411757872,0.13756191212058685,0.08428414951010628,0.21346381435820314,0.19539073407071053,0.08809839899307934
Commodity_490,0.170005108021329,0.26174400796462777,0.0738208584552714,0.08586036439486062,0.04435753184797169,0.1905089962035733,0.17370313311236615
Commodity_491,0.06280556741754999,0.15163401804881335,0.2178073480585692,0.1967630197242051,0.12226744809194509,0.12804724699407455,0.1206753516648427
Commodity_492,0.15085299077360953,0.1335525923178065,0.10526970656645664,0.1594753345406679,0.08614253522627469,0.20019040310546615,0.16451643746971858
Commodity_493,0.18684228837047406,0.0888304921670731,0.16771657544127425,0.1861202407616369,0.07395051723391262,0.10985608542516301,0.18668380060046597
Commodity_494,0.09046242803031085,0.08445938332467934,0.1588831980707484,0.11188626674960712,0.21882914709246729,0.15308070207586127,0.18239887465632587
Commodity_495,0.05077359991727975,0.1225107934493678,0.2174805156503338,0.2209201086766725,0.09060154724290478,0.16767589124051907,0.13003754382292224
Commodity_496,0.29183183489747516,0.11492285528197059,0.133829967675996,0.16427165944907188,0.14722537940292146,0.06340230927583933,0.08451599401672569
Commodity_497,0.10603797718400104,0.22198369514056104,0.07806026160147744,0.22862410869060656,0.07602804440332518,0.1550128646732174,0.13425304830681126
Commodity_498,0.1832463962546964,0.14228164099078358,0.1676749448804497,0.16979151909005835,0.11818488781260374,0.1949861417986326,0.02383446917277553
Commodity_499,0.16630601040911205,0.07752269331006653,0.12752505874153078,0.13542593337303793,0.12378462397818407,0.22899430244008803,0.14044137774798066
Commodity_500,0.18440305247327327,0.07832250718784613,0.21947678487183497,0.1900004771800468,0.13054255339829343,0.08204957986297584,0.11520504502572965
